Id,SalePrice
2734,135857.1826161234
2735,129092.46769876254
2736,136619.59208347296
2737,121703.71903769046
2738,135416.21138277557
2739,154692.5586324798
2740,120293.1231524599
2741,136466.8866224725
2742,147158.1503641378
2743,140077.01393865416
2744,138693.80924650092
2745,130435.86596391287
2746,131073.46669269647
2747,140535.14350732433
2748,128826.88219580628
2749,120517.7038184852
2750,117668.34056473202
2751,122936.85667239227
2752,202786.64404934194
2753,148955.42075139572
2754,189919.38728443143
2755,113178.24030600039
2756,80031.5812963722
2757,66876.49720983261
2758,85272.59902743624
2759,144023.87510803112
2760,121650.55505657037
2761,138823.17558691502
2762,143594.81771140735
2763,189763.4872352859
2764,172639.305893889
2765,249887.76277236073
2766,123075.75789304536
2767,90727.49551604774
2768,123256.5610489832
2769,120380.54519621866
2770,141858.783415017
2771,112052.43114731541
2772,115900.69349778218
2773,163842.83529522488
2774,132194.956092614
2775,130528.87750274499
2776,142634.274576893
2777,144701.86962855852
2778,115987.58816739162
2779,126937.40486143804
2780,109165.59817486918
2781,98362.62652293115
2782,97208.3880427301
2783,93637.76441497228
2784,119465.90225372932
2785,122756.6398002444
2786,70171.46217647524
2787,107749.04455852105
2788,84949.3268664365
2789,198814.58986123913
2790,95557.74154133645
2791,109514.38771069657
2792,70199.26630136967
2793,150822.78864816474
2794,88274.29760549101
2795,102699.4718765645
2796,91003.45460782011
2797,172469.10607513593
2798,108772.73468581683
2799,110463.62008812767
2800,85110.66746861486
2801,113375.54244824364
2802,121413.15606187322
2803,154485.70265913507
2804,145023.1592356966
2805,104208.37008773498
2806,85379.0121579881
2807,145639.0973460602
2808,136688.58474488702
2809,123293.64882824755
2810,128956.65983581496
2811,145738.59143864457
2812,134000.60646008077
2813,143387.68250991925
2814,152761.02471878848
2815,95265.19686386184
2816,228911.23766530276
2817,121640.87082632103
2818,115922.74587146373
2819,153359.411638553
2820,137270.82642678474
2821,103776.86453545705
2822,170597.81400897168
2823,212592.86180768223
2824,163662.7429474386
2825,145448.1506931958
2826,117092.51204450813
2827,132509.30955068598
2828,196389.99361257209
2829,165725.3570331761
2830,226540.91010325192
2831,179768.38926493813
2832,216757.95897152284
2833,277475.8647194622
2834,213982.92398304248
2835,214535.47091230252
2836,193396.83861661705
2837,157589.70382069537
2838,129055.36235611846
2839,168099.08099039376
2840,196173.10567148574
2841,204000.80447099847
2842,224856.53670472512
2843,129134.49761814221
2844,153230.2588277909
2845,116619.92194632399
2846,211878.56403666842
2847,193569.21797182618
2848,216057.3510044455
2849,214626.70575952594
2850,272950.06186630717
2851,226581.19289536978
2852,240369.75453443173
2853,227293.6781806123
2854,129291.8297900734
2855,195308.88249885922
2856,202609.20388466923
2857,186844.36779646526
2858,195620.0123904775
2859,135638.93424090827
2860,124263.8776305454
2861,130313.33336423061
2862,188670.88677464204
2863,118765.4448238182
2864,247630.48414946473
2865,134825.7827236851
2866,146232.29492909217
2867,86715.73529517135
2868,100851.00063812952
2869,115714.999089835
2870,155173.42687984553
2871,99520.45583002116
2872,64096.602275652804
2873,117119.90829314683
2874,134679.84414965243
2875,111290.46892131922
2876,153530.68085173293
2877,125347.25631286312
2878,153508.14144538026
2879,133482.75423478836
2880,103056.74863274053
2881,131786.17864091462
2882,149879.0454311381
2883,169281.30296728987
2884,175828.11605492295
2885,154916.06914866972
2886,189642.71249183675
2887,110956.63065091561
2888,118237.26639838544
2889,68004.02946168365
2890,79639.60743390181
2891,133240.59270632127
2892,62975.93761219515
2893,100314.37003168977
2894,74115.35249107599
2895,290388.02118785714
2896,262644.6563950069
2897,188879.08241765248
2898,149054.54689279295
2899,222102.28035440555
2900,153027.6186299342
2901,186488.65965065843
2902,168190.79481050157
2903,362390.7585681761
2904,341096.7603830383
2905,99250.63843937502
2906,200045.00245319013
2907,105103.0567500113
2908,120614.46900672415
2909,138472.13960600365
2910,80117.77190728349
2911,88324.30898830309
2912,136736.7427652212
2913,91991.00287120628
2914,84438.86625463785
2915,86903.30121995458
2916,93559.50867047507
2917,150580.4985051336
2918,119672.20296171564
2919,233112.92029622718
